mse,rmse,mae,group0_mse,group1_mse,worst_group_mse,group_mse_gap
1.0337718725204468,1.016745686531067,0.7625963687896729,1.1459816694259644,0.9233019948005676,1.1459816694259644,0.22267967462539673
0.8460725545883179,0.9198220372200012,0.6358470916748047,0.8956863284111023,0.7972279787063599,0.8956863284111023,0.09845834970474243
0.8127551674842834,0.9015293717384338,0.6203301548957825,0.8669530749320984,0.7593974471092224,0.8669530749320984,0.10755562782287598
0.7699148654937744,0.8774479031562805,0.6076669096946716,0.8231407999992371,0.717514157295227,0.8231407999992371,0.10562664270401001
0.7533795833587646,0.8679744005203247,0.6138327121734619,0.8072625398635864,0.70033198595047,0.8072625398635864,0.10693055391311646
0.7495698928833008,0.8657770752906799,0.6176984310150146,0.7986391186714172,0.7012614011764526,0.7986391186714172,0.0973777174949646
0.7378018498420715,0.8589539527893066,0.6122954487800598,0.786895751953125,0.6894691586494446,0.786895751953125,0.09742659330368042
0.729196310043335,0.8539299368858337,0.6085463762283325,0.7768007516860962,0.6823300123214722,0.7768007516860962,0.09447073936462402
0.7254724502563477,0.851746678352356,0.6093989610671997,0.7728919982910156,0.6787880659103394,0.7728919982910156,0.09410393238067627
0.7260621786117554,0.8520928025245667,0.6152293086051941,0.7773172855377197,0.675601601600647,0.7773172855377197,0.10171568393707275
0.7239936590194702,0.8508781790733337,0.6174468994140625,0.7703946232795715,0.6783120036125183,0.7703946232795715,0.09208261966705322
0.711004376411438,0.843210756778717,0.6098259687423706,0.7537717819213867,0.6688998937606812,0.7537717819213867,0.08487188816070557
0.6976212859153748,0.8352372646331787,0.6022731065750122,0.7442916631698608,0.6516745090484619,0.7442916631698608,0.09261715412139893
0.6744221448898315,0.8212320804595947,0.5960047245025635,0.712027370929718,0.6373999714851379,0.712027370929718,0.07462739944458008
0.6479916572570801,0.8049792647361755,0.579745888710022,0.6871457695960999,0.6094445586204529,0.6871457695960999,0.07770121097564697
0.6202672719955444,0.7875704765319824,0.565010666847229,0.6543346047401428,0.586728036403656,0.6543346047401428,0.06760656833648682
0.5824653506278992,0.76319420337677,0.5411109924316406,0.6144109964370728,0.5510149598121643,0.6144109964370728,0.06339603662490845
0.5412122011184692,0.7356712818145752,0.5149742364883423,0.5690726637840271,0.5137837529182434,0.5690726637840271,0.05528891086578369
0.503239631652832,0.7093938589096069,0.48399969935417175,0.5310713648796082,0.47583937644958496,0.5310713648796082,0.05523198843002319
0.463290274143219,0.6806542873382568,0.46706658601760864,0.48709040880203247,0.4398590922355652,0.48709040880203247,0.047231316566467285
0.42757463455200195,0.653891921043396,0.438599556684494,0.44463062286376953,0.410783052444458,0.44463062286376953,0.03384757041931152
0.41159331798553467,0.6415553689002991,0.40913790464401245,0.4308311343193054,0.39265376329421997,0.4308311343193054,0.03817737102508545
0.38995757699012756,0.624465823173523,0.40173467993736267,0.4118501543998718,0.3684043884277344,0.4118501543998718,0.04344576597213745
0.37780576944351196,0.6146590709686279,0.39746350049972534,0.38923195004463196,0.3665567934513092,0.38923195004463196,0.022675156593322754
0.36570054292678833,0.6047317981719971,0.38005203008651733,0.3806241750717163,0.35100826621055603,0.3806241750717163,0.02961590886116028
0.3552439212799072,0.596023440361023,0.3809722065925598,0.370127409696579,0.3405912220478058,0.370127409696579,0.029536187648773193
0.3495832681655884,0.5912556648254395,0.3642938733100891,0.3680911362171173,0.33136236667633057,0.3680911362171173,0.03672876954078674
0.34306150674819946,0.5857145190238953,0.34841760993003845,0.3539050817489624,0.3323860466480255,0.3539050817489624,0.02151903510093689
0.33270353078842163,0.5768045783042908,0.35874539613723755,0.3515377938747406,0.3141612410545349,0.3515377938747406,0.03737655282020569
0.32531648874282837,0.5703652501106262,0.35714033246040344,0.34825268387794495,0.3027358651161194,0.34825268387794495,0.04551681876182556
0.31869226694107056,0.5645283460617065,0.34576520323753357,0.33023977279663086,0.30732378363609314,0.33023977279663086,0.02291598916053772
0.30471962690353394,0.552014172077179,0.3490253984928131,0.3187033534049988,0.2909526824951172,0.3187033534049988,0.027750670909881592
0.3004190921783447,0.548105001449585,0.33718639612197876,0.3108530640602112,0.2901468873023987,0.3108530640602112,0.0207061767578125
0.293195903301239,0.5414756536483765,0.3426361083984375,0.31468313932418823,0.27204179763793945,0.31468313932418823,0.04264134168624878
0.28808706998825073,0.5367374420166016,0.31344619393348694,0.30344727635383606,0.2729650139808655,0.30344727635383606,0.03048226237297058
0.27417224645614624,0.5236145853996277,0.32373154163360596,0.2942991852760315,0.25435733795166016,0.2942991852760315,0.03994184732437134
0.2704015076160431,0.5200014710426331,0.3121715784072876,0.2893921136856079,0.2517052888870239,0.2893921136856079,0.037686824798583984
0.2643789052963257,0.5141779184341431,0.3263254165649414,0.2837972342967987,0.24526162445545197,0.2837972342967987,0.03853560984134674
0.2543056309223175,0.5042872428894043,0.2972351312637329,0.2759395241737366,0.23300714790821075,0.2759395241737366,0.04293237626552582
0.25108903646469116,0.5010878443717957,0.2999136745929718,0.26995059847831726,0.23251990973949432,0.26995059847831726,0.03743068873882294
0.2452928125858307,0.49527043104171753,0.2858315706253052,0.2631324529647827,0.22772972285747528,0.2631324529647827,0.035402730107307434
0.23963016271591187,0.4895203411579132,0.28642594814300537,0.2586808502674103,0.2208748459815979,0.2586808502674103,0.03780600428581238
0.23168033361434937,0.48133182525634766,0.27901574969291687,0.24878434836864471,0.21484149992465973,0.24878434836864471,0.033942848443984985
0.2339436113834381,0.4836771786212921,0.2958986163139343,0.25364792346954346,0.21454478800296783,0.25364792346954346,0.03910313546657562
0.2325000762939453,0.4821826219558716,0.2759639024734497,0.24618802964687347,0.21902430057525635,0.24618802964687347,0.027163729071617126
0.22606274485588074,0.47546055912971497,0.2723798155784607,0.2432791292667389,0.20911327004432678,0.2432791292667389,0.03416585922241211
0.22429224848747253,0.4735950231552124,0.28166913986206055,0.24275381863117218,0.20611689984798431,0.24275381863117218,0.036636918783187866
0.2238703817129135,0.4731494188308716,0.28002768754959106,0.24159085750579834,0.20642462372779846,0.24159085750579834,0.03516623377799988
0.21836572885513306,0.46729618310928345,0.278009295463562,0.2382611781358719,0.19877873361110687,0.2382611781358719,0.039482444524765015
0.21869432926177979,0.46764764189720154,0.2650008797645569,0.2311381995677948,0.2064433991909027,0.2311381995677948,0.02469480037689209
0.21087971329689026,0.4592164158821106,0.2693069875240326,0.2266995757818222,0.19530510902404785,0.2266995757818222,0.03139446675777435
0.2109481394290924,0.45929092168807983,0.2643575668334961,0.22588787972927094,0.19624003767967224,0.22588787972927094,0.029647842049598694
0.2113463580608368,0.45972421765327454,0.26383525133132935,0.22948239743709564,0.19349153339862823,0.22948239743709564,0.03599086403846741
0.20579959452152252,0.45365139842033386,0.26660585403442383,0.21901634335517883,0.192787766456604,0.21901634335517883,0.02622857689857483
0.2064402848482132,0.45435699820518494,0.25930675864219666,0.21862973272800446,0.1944398134946823,0.21862973272800446,0.024189919233322144
0.2039720118045807,0.45163261890411377,0.272746741771698,0.2176254391670227,0.19053027033805847,0.2176254391670227,0.027095168828964233
0.20392322540283203,0.4515785872936249,0.2548355758190155,0.21239091455936432,0.19558683037757874,0.21239091455936432,0.016804084181785583
0.19929589331150055,0.4464256763458252,0.25753921270370483,0.2127344310283661,0.1860657036304474,0.2127344310283661,0.0266687273979187
0.19646203517913818,0.44324037432670593,0.25724461674690247,0.20941011607646942,0.18371470272541046,0.20941011607646942,0.02569541335105896
0.19518671929836273,0.4417994022369385,0.26100000739097595,0.20531204342842102,0.18521836400032043,0.20531204342842102,0.020093679428100586
0.19558101892471313,0.4422454237937927,0.24719218909740448,0.20828525722026825,0.1830737441778183,0.20828525722026825,0.02521151304244995
0.19118022918701172,0.4372416138648987,0.2491702437400818,0.20247535407543182,0.1800602227449417,0.20247535407543182,0.022415131330490112
0.19235068559646606,0.4385780394077301,0.24249166250228882,0.19994431734085083,0.1848747730255127,0.19994431734085083,0.015069544315338135
0.1823253333568573,0.4269956946372986,0.24347320199012756,0.19080069661140442,0.17398138344287872,0.19080069661140442,0.016819313168525696
0.1887790560722351,0.43448710441589355,0.2571185529232025,0.1976555734872818,0.1800401657819748,0.1976555734872818,0.017615407705307007
0.18032538890838623,0.42464736104011536,0.23359167575836182,0.18683695793151855,0.17391477525234222,0.18683695793151855,0.01292218267917633
0.17695491015911102,0.4206600785255432,0.2374267280101776,0.18579383194446564,0.16825301945209503,0.18579383194446564,0.017540812492370605
0.17555591464042664,0.41899392008781433,0.23633453249931335,0.17902584373950958,0.17213977873325348,0.17902584373950958,0.0068860650062561035
0.17022176086902618,0.41257938742637634,0.2366776317358017,0.17498710751533508,0.165530264377594,0.17498710751533508,0.009456843137741089
0.1674128770828247,0.40916118025779724,0.22883592545986176,0.17349126935005188,0.16142873466014862,0.17349126935005188,0.01206253468990326
0.16145136952400208,0.4018101096153259,0.22385409474372864,0.16843551397323608,0.15457549691200256,0.16843551397323608,0.01386001706123352
0.15910133719444275,0.39887508749961853,0.21802090108394623,0.1623748391866684,0.15587857365608215,0.1623748391866684,0.006496265530586243
0.15628521144390106,0.39532923698425293,0.22151614725589752,0.16233618557453156,0.15032805502414703,0.16233618557453156,0.012008130550384521
0.15056200325489044,0.3880231976509094,0.21313615143299103,0.155074343085289,0.146119624376297,0.155074343085289,0.008954718708992004
0.1483190804719925,0.385122150182724,0.2074524164199829,0.15225385129451752,0.1444453001022339,0.15225385129451752,0.00780855119228363
0.1431063413619995,0.3782939910888672,0.21651947498321533,0.1491558849811554,0.1371505856513977,0.1491558849811554,0.01200529932975769
0.14489522576332092,0.38065105676651,0.21134884655475616,0.15058207511901855,0.13929656147956848,0.15058207511901855,0.011285513639450073
0.13757845759391785,0.3709157109260559,0.2022298276424408,0.13955865800380707,0.13562892377376556,0.13955865800380707,0.003929734230041504
0.13132737576961517,0.3623912036418915,0.19928891956806183,0.13505791127681732,0.12765467166900635,0.13505791127681732,0.007403239607810974
0.1340077966451645,0.3660707473754883,0.19522376358509064,0.1375964879989624,0.1304747462272644,0.1375964879989624,0.007121741771697998
0.130624920129776,0.3614206910133362,0.19280554354190826,0.13303351402282715,0.12825363874435425,0.13303351402282715,0.0047798752784729
0.12245464324951172,0.3499352037906647,0.18359625339508057,0.1259372979402542,0.11902597546577454,0.1259372979402542,0.006911322474479675
0.12369672954082489,0.3517054617404938,0.18762850761413574,0.12927070260047913,0.11820916086435318,0.12927070260047913,0.011061541736125946
0.11587222665548325,0.3404000997543335,0.18252095580101013,0.11806149780750275,0.11371690034866333,0.11806149780750275,0.0043445974588394165
0.115475594997406,0.33981698751449585,0.18027740716934204,0.1185675635933876,0.11243154853582382,0.1185675635933876,0.006136015057563782
0.11277595162391663,0.3358213007450104,0.17285144329071045,0.11691243201494217,0.1087035983800888,0.11691243201494217,0.008208833634853363
0.11290854215621948,0.3360186517238617,0.17914894223213196,0.1140364557504654,0.11179811507463455,0.1140364557504654,0.002238340675830841
0.11089236289262772,0.33300504088401794,0.18120679259300232,0.11375267803668976,0.10807638615369797,0.11375267803668976,0.005676291882991791
0.11032912135124207,0.33215826749801636,0.17717918753623962,0.11236915737390518,0.1083207055926323,0.11236915737390518,0.004048451781272888
0.10482916235923767,0.3237733244895935,0.16482281684875488,0.10718946903944016,0.10250545293092728,0.10718946903944016,0.004684016108512878
0.10447442531585693,0.3232250511646271,0.16539280116558075,0.10539938509464264,0.10356379300355911,0.10539938509464264,0.0018355920910835266
0.1045021191239357,0.3232678771018982,0.16218364238739014,0.10730734467506409,0.10174037516117096,0.10730734467506409,0.0055669695138931274
0.10077306628227234,0.3174477517604828,0.1675816774368286,0.1043434590101242,0.09725803136825562,0.1043434590101242,0.007085427641868591
0.10072670876979828,0.31737470626831055,0.15902727842330933,0.1035168245434761,0.09797986596822739,0.1035168245434761,0.005536958575248718
0.10117349028587341,0.31807780265808105,0.16078555583953857,0.10257136076688766,0.09979728609323502,0.10257136076688766,0.002774074673652649
0.09929768741130829,0.315115362405777,0.16031797230243683,0.10076665133237839,0.09785149246454239,0.10076665133237839,0.0029151588678359985
0.09754429012537003,0.3123207986354828,0.15714888274669647,0.09885351359844208,0.0962553545832634,0.09885351359844208,0.0025981590151786804
0.0990598201751709,0.3147377073764801,0.15840628743171692,0.10074140876531601,0.09740430116653442,0.10074140876531601,0.0033371075987815857
0.09406217932701111,0.3066955804824829,0.15726238489151,0.09419325739145279,0.0939331203699112,0.09419325739145279,0.00026013702154159546
0.09422121942043304,0.3069547414779663,0.15875539183616638,0.0943177118897438,0.09412623196840286,0.0943177118897438,0.00019147992134094238
0.10023140907287598,0.3165934383869171,0.15894094109535217,0.10208727419376373,0.09840433299541473,0.10208727419376373,0.003682941198348999
