mse,rmse,mae,group0_mse,group1_mse,worst_group_mse,group_mse_gap,resistance_high_error_auc,energy_high_error_auc,diag_edge_drive_mean,diag_edge_drive_std,diag_edge_resistance_mean,diag_edge_resistance_std,diag_edge_energy_mean,diag_edge_energy_std,diag_edge_output_mean,diag_edge_output_std
1.0141403675079346,1.0070453882217407,0.7538478374481201,1.0731571912765503,0.9541940689086914,1.0731571912765503,0.11896312236785889,0.5155520439147949,0.4895968437194824,0.0061944941990077496,0.12315034121274948,0.24974170327186584,0.28175172209739685,-0.006136790849268436,0.01400688849389553,-0.006160464603453875,0.0796443521976471
0.8050583600997925,0.8972504734992981,0.6086646318435669,0.8560850620269775,0.7532280087471008,0.8560850620269775,0.10285705327987671,0.49692392349243164,0.5249133110046387,0.010011665523052216,0.13245487213134766,0.26844367384910583,0.34971562027931213,-0.005753777455538511,0.02246994897723198,0.010124407708644867,0.1560322791337967
0.7345223426818848,0.8570427894592285,0.5656516551971436,0.7870938777923584,0.681122899055481,0.7870938777923584,0.10597097873687744,0.46307608485221863,0.5357680916786194,0.0018370924517512321,0.15450911223888397,0.2861071228981018,0.3543718755245209,-0.00833350419998169,0.026153355836868286,0.014901120215654373,0.1626909375190735
0.6657778024673462,0.8159520626068115,0.5521132349967957,0.718816339969635,0.611903965473175,0.718816339969635,0.10691237449645996,0.4373735785484314,0.49364423751831055,0.005335610825568438,0.17351214587688446,0.3160775601863861,0.4122563898563385,-0.010326554998755455,0.03309447318315506,0.014886531978845596,0.1834293007850647
0.5891632437705994,0.7675697207450867,0.5311456918716431,0.6507875919342041,0.5265684127807617,0.6507875919342041,0.12421917915344238,0.4102558195590973,0.42923682928085327,0.007246700581163168,0.20584355294704437,0.3707796037197113,0.5787909030914307,-0.015438787639141083,0.049142006784677505,0.006132133305072784,0.22293728590011597
0.5296473503112793,0.7277687191963196,0.5031371712684631,0.5865700840950012,0.4718281626701355,0.5865700840950012,0.11474192142486572,0.413259893655777,0.41197434067726135,0.01316469069570303,0.2342357486486435,0.4353034496307373,0.7641208171844482,-0.019491296261548996,0.06500756740570068,0.011873943731188774,0.28083890676498413
0.49117180705070496,0.7008364796638489,0.48518452048301697,0.5463300347328186,0.4351448714733124,0.5463300347328186,0.11118516325950623,0.4275354743003845,0.42073574662208557,0.015087184496223927,0.2654571831226349,0.49171990156173706,0.903566300868988,-0.0268586166203022,0.0886133536696434,0.0038455112371593714,0.31545186042785645
0.46544399857521057,0.6822345852851868,0.46630966663360596,0.5202545523643494,0.4097702205181122,0.5202545523643494,0.11048433184623718,0.45070117712020874,0.4492325186729431,0.015328764915466309,0.2787807583808899,0.5437111854553223,1.0301593542099,-0.03381745517253876,0.10422520339488983,0.008775264956057072,0.3529776632785797
0.4396769106388092,0.6630813479423523,0.45452287793159485,0.484249085187912,0.3944028317928314,0.484249085187912,0.08984625339508057,0.47373339533805847,0.48095080256462097,0.015734659507870674,0.291275292634964,0.596759557723999,1.1508738994598389,-0.039786197245121,0.12172894179821014,0.006034983787685633,0.38825422525405884
0.42589089274406433,0.6526031494140625,0.43915289640426636,0.4717521369457245,0.379307359457016,0.4717521369457245,0.0924447774887085,0.47724291682243347,0.4800572097301483,0.018612518906593323,0.30371788144111633,0.6338670253753662,1.2256592512130737,-0.04594121128320694,0.1414455622434616,-0.0005535846576094627,0.4107421040534973
